DATAFLOW,LAST UPDATE,freq,sex,age,training,wstatus,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI03,2013,12.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI03,2014,12.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI03,2015,12.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI03,2016,10.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI03,2017,8.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI03,2018,7.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI03,2019,7.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI03,2020,8.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI03,2021,6.3,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI04,2010,8.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI04,2011,7.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI04,2012,9.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI04,2013,10.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI04,2014,9.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI04,2015,11.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI04,2016,10.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI04,2017,8.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI04,2018,6.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI04,2019,6.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI04,2020,6.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SI04,2021,6.9,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2002,15.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2003,7.6,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2004,8.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2005,5.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2006,5.3,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2007,4.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2008,3.9,u
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2009,5.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2010,8.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2011,8.6,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2012,7.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2013,9.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2014,9.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2015,9.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2016,6.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2017,6.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2018,,u
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2019,,u
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2020,,u
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK01,2021,,bu
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2002,23.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2003,16.8,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2004,13.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2005,11.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2006,9.8,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2007,8.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2008,8.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2009,12.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2010,15.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2011,11.3,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2012,11.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2013,14.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2014,13.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2015,10.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2016,8.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2017,6.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2018,7.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2019,6.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2020,7.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK02,2021,6.5,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2002,21.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2003,19.1,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2004,19.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2005,17.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2006,14.5,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2007,11.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2008,12.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2009,14.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2010,17.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2011,19.1,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2012,19.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2013,18.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2014,17.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2015,14.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2016,9.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2017,9.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2018,9.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2019,7.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2020,10.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK03,2021,9.0,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2002,27.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2003,22.9,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2004,23.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2005,21.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2006,18.1,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2007,17.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2008,13.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2009,16.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2010,18.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2011,20.7,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2012,18.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2013,18.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2014,16.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2015,16.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2016,16.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2017,17.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2018,14.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2019,15.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2020,15.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,SK04,2021,18.8,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR10,2006,15.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR10,2007,15.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR10,2008,16.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR10,2009,18.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR10,2010,15.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR10,2011,12.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR10,2012,12.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR10,2013,11.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR10,2014,11.9,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR10,2015,11.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR10,2016,12.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR10,2017,12.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR10,2018,11.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR10,2019,13.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR10,2020,16.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR21,2006,12.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR21,2007,14.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR21,2008,14.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR21,2009,13.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR21,2010,13.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR21,2011,11.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR21,2012,13.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR21,2013,8.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR21,2014,9.9,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR21,2015,9.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR21,2016,10.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR21,2017,10.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR21,2018,9.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR21,2019,14.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR21,2020,13.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR22,2006,19.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR22,2007,15.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR22,2008,16.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR22,2009,16.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR22,2010,15.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR22,2011,13.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR22,2012,13.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR22,2013,12.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR22,2014,14.3,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR22,2015,9.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR22,2016,12.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR22,2017,12.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR22,2018,13.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR22,2019,15.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR22,2020,18.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR31,2006,19.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR31,2007,16.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR31,2008,17.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR31,2009,18.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR31,2010,15.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR31,2011,12.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR31,2012,13.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR31,2013,11.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR31,2014,12.3,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR31,2015,12.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR31,2016,12.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR31,2017,13.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR31,2018,13.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR31,2019,14.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR31,2020,20.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR32,2006,17.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR32,2007,19.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR32,2008,17.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR32,2009,16.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR32,2010,17.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR32,2011,15.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR32,2012,12.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR32,2013,13.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR32,2014,14.7,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR32,2015,13.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR32,2016,12.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR32,2017,11.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR32,2018,11.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR32,2019,16.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR32,2020,18.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR33,2006,20.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR33,2007,20.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR33,2008,19.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,M,Y15-29,NO_FE_NO_NFE,NEMP,PC,TR33,2009,19.6,
